TeacherID,CourseID,Enrollments,TeacherName,Age,Gender,Expertise,YearsOfExperience,TeacherRating,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,InExpertise
TC00028,CR00029,1,Timothy Bailey,27,Female,Business,3,1.06,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,False
TC00029,CR00004,1,David Webb,50,Male,Artificial Intelligence,2,3.1,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,False
TC00029,CR00005,3,David Webb,50,Male,Artificial Intelligence,2,3.1,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,False
TC00029,CR00006,1,David Webb,50,Male,Artificial Intelligence,2,3.1,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,False
TC00029,CR00007,1,David Webb,50,Male,Artificial Intelligence,2,3.1,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,False
TC00029,CR00009,2,David Webb,50,Male,Artificial Intelligence,2,3.1,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,False
TC00029,CR00010,1,David Webb,50,Male,Artificial Intelligence,2,3.1,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,False
TC00029,CR00016,2,David Webb,50,Male,Artificial Intelligence,2,3.1,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,False
TC00029,CR00017,2,David Webb,50,Male,Artificial Intelligence,2,3.1,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,False
TC00029,CR00018,1,David Webb,50,Male,Artificial Intelligence,2,3.1,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,False
TC00029,CR00046,4,David Webb,50,Male,Artificial Intelligence,2,3.1,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,True
TC00029,CR00047,10,David Webb,50,Male,Artificial Intelligence,2,3.1,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,True
TC00029,CR00048,11,David Webb,50,Male,Artificial Intelligence,2,3.1,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,True
TC00029,CR00049,10,David Webb,50,Male,Artificial Intelligence,2,3.1,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,True
TC00029,CR00050,10,David Webb,50,Male,Artificial Intelligence,2,3.1,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,True
TC00029,CR00051,1,David Webb,50,Male,Artificial Intelligence,2,3.1,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,False
TC00029,CR00053,3,David Webb,50,Male,Artificial Intelligence,2,3.1,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,False
TC00029,CR00054,2,David Webb,50,Male,Artificial Intelligence,2,3.1,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,False
TC00029,CR00055,1,David Webb,50,Male,Artificial Intelligence,2,3.1,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,False
TC00030,CR00001,1,David Aguirre,50,Male,Artificial Intelligence,6,3.01,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,False
TC00030,CR00004,1,David Aguirre,50,Male,Artificial Intelligence,6,3.01,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,False
TC00030,CR00005,1,David Aguirre,50,Male,Artificial Intelligence,6,3.01,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,False
TC00030,CR00007,2,David Aguirre,50,Male,Artificial Intelligence,6,3.01,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,False
TC00030,CR00009,2,David Aguirre,50,Male,Artificial Intelligence,6,3.01,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,False
TC00030,CR00010,1,David Aguirre,50,Male,Artificial Intelligence,6,3.01,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,False
TC00030,CR00016,1,David Aguirre,50,Male,Artificial Intelligence,6,3.01,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,False
TC00030,CR00017,1,David Aguirre,50,Male,Artificial Intelligence,6,3.01,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,False
TC00030,CR00019,2,David Aguirre,50,Male,Artificial Intelligence,6,3.01,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,False
TC00030,CR00020,2,David Aguirre,50,Male,Artificial Intelligence,6,3.01,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,False
TC00030,CR00046,5,David Aguirre,50,Male,Artificial Intelligence,6,3.01,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,True
TC00030,CR00047,11,David Aguirre,50,Male,Artificial Intelligence,6,3.01,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,True
TC00030,CR00048,3,David Aguirre,50,Male,Artificial Intelligence,6,3.01,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,True
TC00030,CR00049,8,David Aguirre,50,Male,Artificial Intelligence,6,3.01,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,True
TC00030,CR00050,10,David Aguirre,50,Male,Artificial Intelligence,6,3.01,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,True
TC00030,CR00051,1,David Aguirre,50,Male,Artificial Intelligence,6,3.01,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,False
TC00030,CR00053,2,David Aguirre,50,Male,Artificial Intelligence,6,3.01,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,False
TC00031,CR00001,2,Brenda Mercer,47,Female,Cybersecurity,1,1.86,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,False
TC00031,CR00003,1,Brenda Mercer,47,Female,Cybersecurity,1,1.86,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,False
TC00031,CR00005,1,Brenda Mercer,47,Female,Cybersecurity,1,1.86,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,False
TC00031,CR00016,1,Brenda Mercer,47,Female,Cybersecurity,1,1.86,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,False
TC00031,CR00018,2,Brenda Mercer,47,Female,Cybersecurity,1,1.86,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,False
TC00031,CR00019,2,Brenda Mercer,47,Female,Cybersecurity,1,1.86,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,False
TC00031,CR00020,1,Brenda Mercer,47,Female,Cybersecurity,1,1.86,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,False
TC00031,CR00026,4,Brenda Mercer,47,Female,Cybersecurity,1,1.86,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,False
TC00031,CR00028,3,Brenda Mercer,47,Female,Cybersecurity,1,1.86,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,False
TC00031,CR00030,1,Brenda Mercer,47,Female,Cybersecurity,1,1.86,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,False
TC00031,CR00031,33,Brenda Mercer,47,Female,Cybersecurity,1,1.86,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,True
TC00031,CR00032,29,Brenda Mercer,47,Female,Cybersecurity,1,1.86,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,True
TC00031,CR00033,33,Brenda Mercer,47,Female,Cybersecurity,1,1.86,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,True
TC00031,CR00034,21,Brenda Mercer,47,Female,Cybersecurity,1,1.86,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,True
TC00031,CR00035,30,Brenda Mercer,47,Female,Cybersecurity,1,1.86,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,True
TC00032,CR00004,1,James Holder,44,Male,Cybersecurity,1,3.11,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,False
TC00032,CR00005,1,James Holder,44,Male,Cybersecurity,1,3.11,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,False
TC00032,CR00006,1,James Holder,44,Male,Cybersecurity,1,3.11,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,False
TC00032,CR00009,2,James Holder,44,Male,Cybersecurity,1,3.11,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,False
TC00032,CR00010,1,James Holder,44,Male,Cybersecurity,1,3.11,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,False
TC00032,CR00016,1,James Holder,44,Male,Cybersecurity,1,3.11,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,False
TC00032,CR00031,6,James Holder,44,Male,Cybersecurity,1,3.11,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,True
TC00032,CR00032,1,James Holder,44,Male,Cybersecurity,1,3.11,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,True
TC00032,CR00033,4,James Holder,44,Male,Cybersecurity,1,3.11,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,True
TC00032,CR00034,5,James Holder,44,Male,Cybersecurity,1,3.11,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,True
TC00032,CR00035,7,James Holder,44,Male,Cybersecurity,1,3.11,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,True
TC00032,CR00051,1,James Holder,44,Male,Cybersecurity,1,3.11,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,False
TC00032,CR00052,2,James Holder,44,Male,Cybersecurity,1,3.11,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,False
TC00032,CR00054,1,James Holder,44,Male,Cybersecurity,1,3.11,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,False
TC00032,CR00055,2,James Holder,44,Male,Cybersecurity,1,3.11,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,False
TC00033,CR00006,27,Wesley Garcia,39,Female,Design,12,4.04,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,True
TC00033,CR00007,26,Wesley Garcia,39,Female,Design,12,4.04,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,True
TC00033,CR00008,21,Wesley Garcia,39,Female,Design,12,4.04,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52,True
TC00033,CR00009,29,Wesley Garcia,39,Female,Design,12,4.04,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,True
TC00033,CR00010,28,Wesley Garcia,39,Female,Design,12,4.04,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,True
TC00033,CR00011,4,Wesley Garcia,39,Female,Design,12,4.04,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,False
TC00033,CR00012,1,Wesley Garcia,39,Female,Design,12,4.04,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,False
TC00033,CR00015,1,Wesley Garcia,39,Female,Design,12,4.04,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,False
TC00034,CR00003,1,Brandon Dawson,38,Male,Web Development,3,2.79,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,False
TC00034,CR00016,3,Brandon Dawson,38,Male,Web Development,3,2.79,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,False
TC00034,CR00017,3,Brandon Dawson,38,Male,Web Development,3,2.79,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,False
TC00034,CR00018,1,Brandon Dawson,38,Male,Web Development,3,2.79,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,False
TC00034,CR00020,1,Brandon Dawson,38,Male,Web Development,3,2.79,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,False
TC00034,CR00026,1,Brandon Dawson,38,Male,Web Development,3,2.79,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,False
TC00034,CR00027,2,Brandon Dawson,38,Male,Web Development,3,2.79,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,False
TC00034,CR00028,2,Brandon Dawson,38,Male,Web Development,3,2.79,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,False
TC00034,CR00029,1,Brandon Dawson,38,Male,Web Development,3,2.79,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,False
TC00034,CR00030,3,Brandon Dawson,38,Male,Web Development,3,2.79,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,False
TC00034,CR00051,8,Brandon Dawson,38,Male,Web Development,3,2.79,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,True
TC00034,CR00052,3,Brandon Dawson,38,Male,Web Development,3,2.79,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,True
TC00034,CR00053,8,Brandon Dawson,38,Male,Web Development,3,2.79,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,True
TC00034,CR00054,8,Brandon Dawson,38,Male,Web Development,3,2.79,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,True
TC00034,CR00055,6,Brandon Dawson,38,Male,Web Development,3,2.79,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,True
TC00035,CR00001,1,Sharon Jackson,27,Male,Digital Marketing,5,3.13,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,False
TC00035,CR00003,3,Sharon Jackson,27,Male,Digital Marketing,5,3.13,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,False
TC00035,CR00006,2,Sharon Jackson,27,Male,Digital Marketing,5,3.13,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,False
TC00035,CR00007,1,Sharon Jackson,27,Male,Digital Marketing,5,3.13,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,False
TC00035,CR00010,2,Sharon Jackson,27,Male,Digital Marketing,5,3.13,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,False
TC00035,CR00017,2,Sharon Jackson,27,Male,Digital Marketing,5,3.13,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,False
TC00035,CR00051,1,Sharon Jackson,27,Male,Digital Marketing,5,3.13,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,False
TC00035,CR00053,1,Sharon Jackson,27,Male,Digital Marketing,5,3.13,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,False
TC00035,CR00054,1,Sharon Jackson,27,Male,Digital Marketing,5,3.13,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,False
TC00035,CR00056,3,Sharon Jackson,27,Male,Digital Marketing,5,3.13,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,True
TC00035,CR00057,7,Sharon Jackson,27,Male,Digital Marketing,5,3.13,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,True
TC00035,CR00058,5,Sharon Jackson,27,Male,Digital Marketing,5,3.13,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,True
TC00035,CR00059,6,Sharon Jackson,27,Male,Digital Marketing,5,3.13,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,True
TC00035,CR00060,3,Sharon Jackson,27,Male,Digital Marketing,5,3.13,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,True
TC00036,CR00001,1,Brenda Mclean,28,Male,Digital Marketing,4,1.39,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,False
TC00036,CR00003,2,Brenda Mclean,28,Male,Digital Marketing,4,1.39,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,False
TC00036,CR00004,1,Brenda Mclean,28,Male,Digital Marketing,4,1.39,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,False
TC00036,CR00005,2,Brenda Mclean,28,Male,Digital Marketing,4,1.39,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,False
TC00036,CR00016,1,Brenda Mclean,28,Male,Digital Marketing,4,1.39,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,False
TC00036,CR00017,2,Brenda Mclean,28,Male,Digital Marketing,4,1.39,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,False
TC00036,CR00019,1,Brenda Mclean,28,Male,Digital Marketing,4,1.39,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,False
TC00036,CR00027,1,Brenda Mclean,28,Male,Digital Marketing,4,1.39,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,False
TC00036,CR00029,1,Brenda Mclean,28,Male,Digital Marketing,4,1.39,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,False
TC00036,CR00030,1,Brenda Mclean,28,Male,Digital Marketing,4,1.39,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,False
TC00036,CR00056,5,Brenda Mclean,28,Male,Digital Marketing,4,1.39,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,True
TC00036,CR00057,6,Brenda Mclean,28,Male,Digital Marketing,4,1.39,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,True
TC00036,CR00058,3,Brenda Mclean,28,Male,Digital Marketing,4,1.39,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,True
TC00036,CR00059,9,Brenda Mclean,28,Male,Digital Marketing,4,1.39,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,True
TC00036,CR00060,10,Brenda Mclean,28,Male,Digital Marketing,4,1.39,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,True
TC00037,CR00011,1,Debra Escobar,47,Male,Finance,8,4.39,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,False
TC00037,CR00012,1,Debra Escobar,47,Male,Finance,8,4.39,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,False
TC00037,CR00013,2,Debra Escobar,47,Male,Finance,8,4.39,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,False
TC00037,CR00014,1,Debra Escobar,47,Male,Finance,8,4.39,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,False
TC00037,CR00015,1,Debra Escobar,47,Male,Finance,8,4.39,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,False
TC00037,CR00041,16,Debra Escobar,47,Male,Finance,8,4.39,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,True
TC00037,CR00042,30,Debra Escobar,47,Male,Finance,8,4.39,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,True
TC00037,CR00043,18,Debra Escobar,47,Male,Finance,8,4.39,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,True
TC00037,CR00044,26,Debra Escobar,47,Male,Finance,8,4.39,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,True
TC00037,CR00045,21,Debra Escobar,47,Male,Finance,8,4.39,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,True
TC00038,CR00001,1,Jeffrey Clark,43,Male,Digital Marketing,1,2.38,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,False
TC00038,CR00003,3,Jeffrey Clark,43,Male,Digital Marketing,1,2.38,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,False
TC00038,CR00004,2,Jeffrey Clark,43,Male,Digital Marketing,1,2.38,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,False
TC00038,CR00005,1,Jeffrey Clark,43,Male,Digital Marketing,1,2.38,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,False
TC00038,CR00016,1,Jeffrey Clark,43,Male,Digital Marketing,1,2.38,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,False
TC00038,CR00017,1,Jeffrey Clark,43,Male,Digital Marketing,1,2.38,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,False
TC00038,CR00018,3,Jeffrey Clark,43,Male,Digital Marketing,1,2.38,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,False
TC00038,CR00020,2,Jeffrey Clark,43,Male,Digital Marketing,1,2.38,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,False
TC00038,CR00026,3,Jeffrey Clark,43,Male,Digital Marketing,1,2.38,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,False
TC00038,CR00027,2,Jeffrey Clark,43,Male,Digital Marketing,1,2.38,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,False
TC00038,CR00028,4,Jeffrey Clark,43,Male,Digital Marketing,1,2.38,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,False
TC00038,CR00029,3,Jeffrey Clark,43,Male,Digital Marketing,1,2.38,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,False
TC00038,CR00030,2,Jeffrey Clark,43,Male,Digital Marketing,1,2.38,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,False
TC00038,CR00056,9,Jeffrey Clark,43,Male,Digital Marketing,1,2.38,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,True
TC00038,CR00057,8,Jeffrey Clark,43,Male,Digital Marketing,1,2.38,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,True
TC00038,CR00058,8,Jeffrey Clark,43,Male,Digital Marketing,1,2.38,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,True
TC00038,CR00059,10,Jeffrey Clark,43,Male,Digital Marketing,1,2.38,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,True
TC00038,CR00060,7,Jeffrey Clark,43,Male,Digital Marketing,1,2.38,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,True
TC00039,CR00001,1,Elizabeth Bishop,34,Male,Finance,7,3.31,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,False
TC00039,CR00002,1,Elizabeth Bishop,34,Male,Finance,7,3.31,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,False
TC00039,CR00003,1,Elizabeth Bishop,34,Male,Finance,7,3.31,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,False
TC00039,CR00004,3,Elizabeth Bishop,34,Male,Finance,7,3.31,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,False
TC00039,CR00007,1,Elizabeth Bishop,34,Male,Finance,7,3.31,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,False
TC00039,CR00008,1,Elizabeth Bishop,34,Male,Finance,7,3.31,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52,False
TC00039,CR00010,2,Elizabeth Bishop,34,Male,Finance,7,3.31,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,False
TC00039,CR00017,1,Elizabeth Bishop,34,Male,Finance,7,3.31,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,False
TC00039,CR00018,1,Elizabeth Bishop,34,Male,Finance,7,3.31,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,False
TC00039,CR00019,1,Elizabeth Bishop,34,Male,Finance,7,3.31,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,False
TC00039,CR00041,5,Elizabeth Bishop,34,Male,Finance,7,3.31,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,True
TC00039,CR00042,9,Elizabeth Bishop,34,Male,Finance,7,3.31,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,True
TC00039,CR00043,8,Elizabeth Bishop,34,Male,Finance,7,3.31,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,True
TC00039,CR00045,3,Elizabeth Bishop,34,Male,Finance,7,3.31,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,True
TC00039,CR00053,1,Elizabeth Bishop,34,Male,Finance,7,3.31,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,False
TC00039,CR00054,2,Elizabeth Bishop,34,Male,Finance,7,3.31,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,False
TC00040,CR00001,46,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,False
TC00040,CR00002,47,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,False
TC00040,CR00003,69,Kimberly Miller,49,Male,Cybersecurity,24,4.58,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,False
TC00040,CR00004,47,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,False
TC00040,CR00005,52,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,False
TC00040,CR00006,43,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,False
TC00040,CR00007,52,Kimberly Miller,49,Male,Cybersecurity,24,4.58,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,False
TC00040,CR00008,45,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52,False
TC00040,CR00009,38,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,False
TC00040,CR00010,52,Kimberly Miller,49,Male,Cybersecurity,24,4.58,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,False
TC00040,CR00011,51,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,False
TC00040,CR00012,45,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,False
TC00040,CR00013,51,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,False
TC00040,CR00014,54,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,False
TC00040,CR00015,40,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,False
TC00040,CR00016,47,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,False
TC00040,CR00017,42,Kimberly Miller,49,Male,Cybersecurity,24,4.58,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,False
TC00040,CR00018,52,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,False
TC00040,CR00019,53,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,False
TC00040,CR00020,48,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,False
TC00040,CR00021,71,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,False
TC00040,CR00022,66,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,False
TC00040,CR00023,53,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,False
